日期,美元,欧元,日元,港元,英镑,林吉特,卢布,澳元,加元,新西兰元,新加坡元,瑞士法郎,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2021/9/30,648.54,752.47,5.7929,83.306,871.03,64.535,1124.26,465.74,508.52,445.58,476.32,694.16,234.14,18291,56.632,57.832,4785.79,61.538,98.83,135.7,135.18,137.59,316.26,523.25
2021/10/8,646.04,746.3,5.7844,82.981,879.18,64.774,1112.58,472.21,514.49,447.58,475.4,695.29,231.47,18453,56.874,58.073,4804.16,61.457,99.71,136.03,132.8,137.443,319.98,523.4
2021/10/11,644.79,745.91,5.7424,82.833,878.13,64.799,1114.76,470.68,516.71,446.48,475.88,695.08,231.64,18532,56.972,58.172,4839.09,61.719,99.76,135.52,132.49,138.982,321.41,525.31
2021/10/12,644.47,744.33,5.6848,82.823,875.53,64.724,1114.68,473.4,516.11,447.12,475.31,694.6,233.75,18551,57.001,58.205,4827.57,61.599,99.96,136.15,133.25,139.652,323.82,522.69
2021/10/13,646.12,745.06,5.6908,83.036,877.66,64.464,1112.57,474.48,518.08,447.7,476.09,694.3,231.54,18546,56.852,58.058,4836.86,61.52,99.86,135.96,132.45,139.951,321.77,516.48
2021/10/14,644.14,746.55,5.6825,82.809,879.77,64.594,1119.1,475.16,517.42,448.63,476.51,696.7,229.72,18484,57.048,58.258,4824.26,61.276,99.67,134.96,131.87,142.104,319.4,516.66
2021/10/15,643.86,746.52,5.659,82.764,880.29,64.527,1108.45,477.52,520.35,452.95,477.4,696.8,229.59,18385,57.047,58.257,4807.68,61.26,99.68,134.12,131.25,142.696,319.21,515.31
2021/10/18,643,745.84,5.6253,82.658,884.92,64.671,1104.25,477.54,519.92,455.84,476.98,696.49,227.25,18391,57.124,58.333,4822.48,61.177,99.76,133.95,130.87,143.999,316.62,519.12
2021/10/19,643.07,746.85,5.627,82.679,883.1,64.834,1106.36,476.6,519.53,455.82,476.72,696.31,228.25,18438,57.11,58.324,4843.41,61.381,99.62,134.67,130.89,145.225,317.61,520.03
2021/10/20,640.69,744.96,5.5925,82.391,883.3,64.983,1107.96,478.61,518.06,458.05,476.04,693.79,226.69,18418,57.349,58.565,4863.14,61.537,99.88,134.71,130.39,145.324,316.03,520.99
2021/10/21,638.9,744.42,5.5853,82.187,883.03,65.11,1108.14,480.4,518.4,459.86,475.62,695.23,225.55,18379,57.5,58.724,4867.18,61.553,99.95,134.45,130.06,144.333,316.53,522.16
2021/10/22,640.32,744.31,5.6192,82.358,883.2,64.939,1110.35,477.87,517.73,458.2,475.29,697.33,229.22,18408,57.364,58.581,4891.32,61.87,99.95,134.33,130.61,148.866,317.12,521.54
2021/10/25,639.24,744.21,5.626,82.237,879.73,64.954,1100.89,477.28,516.71,456.92,474.06,697.56,231.87,18421,57.467,58.687,4892.78,61.77,99.97,134.2,130.67,152.536,315.83,520.93
2021/10/26,638.9,741.47,5.617,82.175,879.09,64.967,1092.82,478.51,515.91,457.58,474.09,694.32,230.32,18298,57.495,58.713,4931.65,62.238,100.33,134.75,130.77,150.122,316.05,517.59
2021/10/27,638.56,740.45,5.5912,82.109,879.03,64.947,1088,479.6,515.32,457.46,473.88,694.1,232.49,18293,57.524,58.745,4928.99,62.234,100.46,134.89,130.99,149.392,316.37,519.98
2021/10/28,639.57,741.6,5.622,82.228,878.15,64.94,1104.22,479.87,517.16,458.2,474.05,696.44,235.71,18330,57.436,58.653,4896.71,62.305,100.31,134.29,131.73,148.715,317.55,520.88
2021/10/29,639.07,746.43,5.6251,82.164,881.46,64.882,1098.99,481.17,517.43,459.37,475.28,700.98,236.9,18306,57.486,58.71,4840.81,61.926,99.63,133.24,130.39,149.23,319.04,519.51
2021/11/1,641.92,741.84,5.6207,82.517,878.33,64.583,1105.92,482.49,518.39,460.4,475.59,700.74,237.22,18305,57.238,58.453,4852.72,62.134,100.25,133.9,131.62,149.437,320.23,519.19
2021/11/2,640.09,742.25,5.6091,82.222,873.84,64.834,1118.86,481.26,517.15,459.36,474.63,703.61,241.25,18381,57.4,58.622,4857.62,62.189,100.23,133.13,131.59,149.131,325.91,520.55
2021/11/3,640.79,741.77,5.6215,82.348,872.21,64.789,1117.64,476.09,516.28,456.33,474.91,700.42,240.69,18430,57.325,58.546,4843.69,62.085,100.29,133.81,133.08,149.953,324.49,519.43
2021/11/4,639.43,742.33,5.6062,82.155,875.19,64.964,1120.44,477.09,516.3,458.27,474.42,701.4,238.46,18435,57.448,58.676,4832.51,61.733,100.19,133.43,132.94,150.841,321.54,520.67
2021/11/5,639.8,739.03,5.621,82.203,863.86,64.953,1117,473.68,513.75,454.49,473.6,700.97,237.79,18534,57.408,58.63,4869.96,62.266,100.62,134.24,133.68,151.631,321.3,521.31
2021/11/8,639.59,739.45,5.6333,82.177,862.55,65.001,1112.92,472.95,513.46,454.5,473.62,701.01,235.66,18498,57.441,58.659,4853.95,62.178,100.57,133.98,133.78,151.808,318.58,519.68
2021/11/9,639.03,740.23,5.6418,82.051,866.52,64.979,1114.36,473.67,513.42,457.26,474.19,699.48,233.42,18485,57.488,58.699,4876.66,62.046,100.49,134.21,133.02,151.657,318.33,515.7
2021/11/10,639.48,741.28,5.6628,82.088,866.93,64.888,1106.2,471.49,514.11,455.47,474.59,701.8,235.37,18448,57.44,58.653,4864.25,61.935,100.33,134.12,133.04,152.187,317.83,512.45
2021/11/11,641.45,736.66,5.6315,82.321,860.1,64.77,1113.44,470.13,513.57,453.12,474.27,698.59,240.86,18491,57.267,58.477,4931.32,62.544,100.95,135.69,134.85,153.515,321.26,511.95
2021/11/12,640.65,733.38,5.6166,82.229,856.33,65.072,1119.01,467.03,508.94,449.55,473.03,695.3,239.08,18452,57.331,58.542,4975.92,63.19,101.41,136,135.54,154.883,322.11,512.72
2021/11/15,638.96,731.26,5.6035,82.005,857.28,65.191,1138.67,468.53,509.23,450.01,472.55,693.59,239.9,18478,57.479,58.696,5012.64,63.456,101.72,137.1,136.04,156.889,321.16,512.78
2021/11/16,639.24,727.02,5.6015,82.069,857.44,65.137,1135.16,469.68,510.95,450.19,472.17,691.07,237.91,18504,57.457,58.676,5032.97,63.87,102.3,137.66,136.36,157.411,322.45,512.59
2021/11/17,639.35,723.71,5.5646,82.093,858.21,65.209,1143.21,466.64,508.9,446.87,471.21,687.12,242.75,18507,57.442,58.662,5042.55,64.271,102.77,139.09,136.83,161.752,324.49,512.07
2021/11/18,638.03,722.09,5.5861,81.913,860.66,65.488,1137.95,463.53,505.8,446.69,470.57,687.03,242.74,18517,57.575,58.8,5045.06,64.543,102.98,138.94,136.99,167.112,323.8,511.64
2021/11/19,638.25,725.54,5.5844,81.934,861.41,65.496,1144.77,464.5,506.46,449.34,470.51,689.45,245.13,18521,57.554,58.78,5017.44,64.343,102.48,138.9,138,173.782,325.42,510.53
2021/11/22,639.52,720.86,5.6054,82.096,858.86,65.43,1149.79,462.52,505.5,447.05,469.42,687.94,246.09,18567,57.44,58.666,5093.67,65.064,103.15,140.04,139.73,174.992,326.08,512.77
2021/11/23,639.29,718.44,5.5659,82.06,856.16,65.495,1173.17,461.85,503.11,444.44,468.2,685.19,248.01,18587,57.465,58.692,5151.52,65.505,103.52,140.73,139.75,178.51,328.47,516.78
2021/11/24,639.03,718.65,5.5497,82.001,854.87,65.696,1162.19,461.64,504.12,444.36,467.88,684.64,247.98,18614,57.482,58.711,5148.83,65.45,103.48,141.4,139.27,200.66,332.36,518.26
2021/11/25,639.8,716.68,5.5415,82.045,852.61,65.845,1172.36,460.67,505.23,439.89,467.54,684.79,248.3,18586,57.418,58.64,5141.76,65.286,103.76,142.58,140.14,186.255,334.71,521.66
2021/11/26,639.36,716.83,5.5504,81.996,851.4,66.137,1167.7,458.97,505.27,437.95,467.31,683.57,250.92,18630,57.448,58.675,5107.33,65.276,103.74,142.3,140.35,187.984,338.16,522.35
2021/11/29,638.72,720.88,5.6127,81.912,851.75,66.372,1177.22,455.73,501.17,435.68,466.01,690.42,253.64,18676,57.52,58.751,5122.88,65.289,103.15,143.23,141.78,193.792,340.49,526.55
2021/11/30,637.94,720.63,5.6046,81.792,849.41,66.433,1166.68,455.78,500.8,435.44,466.25,691.29,252.94,18661,57.582,58.814,5099.92,64.971,103.2,142.02,141.26,200.097,339.57,527.87
2021/12/1,636.93,721.83,5.6213,81.681,847.22,65.992,1164.55,453.88,498.39,434.62,466.56,692.8,249.6,18588,57.672,58.912,5053.36,64.503,103.03,141.66,142.06,212.035,336.67,529.14
2021/12/2,637.19,721.09,5.6446,81.766,845.84,66.207,1165.31,452.74,497.11,433.92,466.75,691.96,251.58,18483,57.648,58.886,5028.82,64.11,103.12,142.66,142.66,210.244,337.4,529.46
2021/12/3,637.38,720.37,5.6371,81.803,847.66,66.409,1155.62,451.82,497.27,434.1,465.61,692.88,250.02,18462,57.627,58.86,5053.41,63.824,103.23,141.99,142.71,214.959,334.1,531.38
2021/12/6,637.02,720,5.6356,81.704,842.97,66.418,1159.37,446.84,496.7,430.27,464.56,693.31,252.12,18570,57.671,58.904,5066.78,63.863,103.28,143.74,144.01,214.961,333.32,531.75
2021/12/7,637.38,719.13,5.6181,81.723,845.17,66.386,1166.88,448.96,499.36,430.16,465.64,688.79,249.57,18540,57.627,58.86,5083.84,63.859,103.4,142.7,142.68,216.65,333.27,531.05
2021/12/8,636.77,717.85,5.6093,81.651,843.37,66.428,1162.56,453.22,503.57,432.05,466.32,688.68,249,18495,57.689,58.921,5114.84,63.838,103.6,142.9,141.52,212.451,330.28,528.06
2021/12/9,634.98,719.81,5.5799,81.432,838.08,66.494,1159.48,454.7,501.52,431.79,466,689.52,247.26,18509,57.871,59.109,5069.13,64.063,103.3,142.36,139.9,215.651,330.06,527.12
2021/12/10,637.02,717.31,5.5983,81.694,839.74,66.423,1157.01,453.96,499.68,431.79,465.29,687.5,251.09,18515,57.838,59.073,5093.49,64.19,103.65,142.68,141.64,217.102,329.81,527.75
2021/12/13,636.69,720.07,5.6068,81.637,843.6,66.195,1151.82,456.08,500.31,432.45,466.75,691.1,250.79,18532,57.717,58.948,5078.42,64.138,103.25,142.26,140.55,217.849,328.36,526.51
2021/12/14,636.75,718.23,5.606,81.601,841.13,66.406,1154.61,453.79,497.01,429.82,465.41,690.01,251.71,18592,57.69,58.926,5120.64,64.563,103.53,142.85,142.14,217.159,329.98,524.53
2021/12/15,637.16,717.21,5.6013,81.672,842.75,66.45,1158.71,452.59,495.25,429.24,465.02,689.27,252.71,18597,57.658,58.89,5124.3,64.531,103.69,143.5,142.83,225.867,333.22,524.54
2021/12/16,636.37,718.35,5.5739,81.553,843.84,66.432,1157.33,456.19,495.72,431.36,465.92,688.14,251.37,18605,57.728,58.97,5141.79,64.349,103.52,142.72,141.48,232.77,330.57,525.07
2021/12/17,636.51,720.96,5.597,81.568,847.75,66.165,1158.13,456.47,497.94,432.28,466.68,692.16,250.4,18611,57.724,58.989,5108.76,64.232,103.13,142.01,141.31,246.564,327.25,525.08
2021/12/20,639.33,718.37,5.6241,81.934,845.34,66.074,1162.61,454.99,495.63,430.24,467.51,691.71,249.13,18573,57.473,58.718,5107.61,64.439,103.48,142.99,141.47,260.528,325.85,521.9
2021/12/21,637.29,718.24,5.6038,81.699,841.26,66.362,1162.46,452.73,492.25,427.45,465.95,691.06,247.78,18674,57.668,58.942,5125.03,64.455,103.53,143.58,142.19,212.056,326.04,527.86
2021/12/22,637.03,718.79,5.5874,81.664,845.11,66.071,1162.2,455.2,493.11,430.86,466.99,689.9,248.75,18695,57.664,58.943,5115.36,64.303,103.44,143.34,140.46,194.2,326.95,528.7
2021/12/23,636.51,720.46,5.5715,81.607,849.22,66.226,1156.57,458.65,495.13,432.67,466.99,691.51,247.33,18678,57.763,59.047,5112.27,64.314,103.2,142.81,139.57,189.134,325.83,529.03
2021/12/24,636.92,721.28,5.5639,81.67,853.9,65.926,1151.36,460.79,497.15,434.52,468.8,693.41,246.01,18628,57.673,58.961,5125.28,64.186,103.08,142.64,138.53,179.272,324.08,526.49
2021/12/27,636.86,721.15,5.5699,81.659,853.73,65.865,1153.74,460.86,497.04,434.23,468.84,693.76,244.13,18624,57.671,58.967,5126.79,64.093,103.1,143.03,138.99,171.71,323.86,524.88
2021/12/28,637.28,721.93,5.549,81.717,856.49,65.62,1151.67,461.14,498.25,434.33,469.97,694.74,243.92,18616,57.631,58.931,5121.29,63.737,103,142.84,138.73,181.709,324.68,526.19
2021/12/29,637.35,721,5.5541,81.734,856.09,65.591,1156.7,460.86,497.31,433.76,470.6,694.92,246.98,18637,57.626,58.923,5122.59,63.774,103.11,141.96,138.06,186.245,324.16,525.89
2021/12/30,636.74,722.42,5.5362,81.653,858.54,65.606,1161.23,461.59,497.68,434.93,470.84,695.93,250.33,18605,57.708,58.978,5121.47,63.642,102.92,141.94,137.96,198.662,323.34,526.06
2021/12/31,637.57,721.97,5.5415,81.76,860.64,65.503,1170.04,462.2,500.46,435.53,471.79,697.76,249.78,18656,57.602,58.884,5109.1,63.624,102.98,141.84,138.23,207.365,320.9,523.08
2022/1/4,637.94,720.99,5.5313,81.81,860.06,65.462,1169.68,459.11,500.48,433.19,471.37,694.46,248.85,18714,57.571,58.847,5090.62,63.453,103.16,142.72,139.02,204.512,321.2,521.76
2022/1/5,637.79,719.62,5.4885,81.836,862.84,65.651,1181.48,461.76,502.09,434.57,470.45,695.86,251.19,18768,57.59,58.893,5040.6,63.426,103.36,142.65,138.99,210.372,321.85,521.51
2022/1/6,637.28,720.87,5.4882,81.739,863.82,65.809,1202.85,460.21,499.59,432.98,469.39,694.56,249.35,18807,57.625,58.934,5024.39,63.421,103.19,142.97,138.9,214.786,322.86,521.33
2022/1/7,637.42,720.02,5.5002,81.707,862.74,66.114,1196.99,456.77,500.89,430,468.48,691.73,246.84,18845,57.616,58.886,5002.95,63.254,103.31,143.46,139.43,216.33,321.66,525.94
2022/1/10,636.53,722.51,5.5037,81.622,864.67,66.015,1184.2,456.72,503.06,430.83,469.23,692.44,244.75,18821,57.711,58.961,4966.78,62.904,102.96,142.34,138.87,217.438,320.49,528.32
2022/1/11,636.84,721.71,5.5264,81.689,864.91,65.94,1175.76,457.23,502.6,430.97,469.76,687.02,246.26,18793,57.668,58.934,4969.71,62.912,103.07,142.83,139.09,217.007,319.86,527.63
2022/1/12,636.58,723.76,5.5198,81.662,868.04,65.766,1169.17,459.13,506.36,432.09,471.43,689.45,243.86,18707,57.696,58.96,4933.54,62.684,102.81,141.91,137.72,216.241,320.31,523.02
2022/1/13,635.42,726.24,5.5344,81.549,869.97,65.876,1172.89,462.08,507.62,434.5,471.54,694.43,241.26,18688,57.876,59.144,4861.74,62.321,102.47,140.91,136.5,208.961,320.91,524.12
2022/1/14,636.77,729.32,5.578,81.755,872.95,65.605,1200.06,463.46,508.92,436.95,472.87,698.81,242.16,18657,57.691,58.946,4862.61,62.235,102.02,140.27,136.75,213.509,319.45,521.93
2022/1/17,635.99,725.54,5.5636,81.675,869.18,65.786,1200.02,458.56,506.61,432.77,471.47,695.21,241.26,18713,57.757,59.007,4912.43,62.527,102.57,141.66,137.76,212.559,319.34,522.21
2022/1/18,635.21,724.64,5.5423,81.538,866.69,65.865,1198.09,457.82,507.44,431.43,471.05,694.83,242.28,18737,57.824,59.072,4911.73,62.437,102.71,141.99,137.25,211.661,319.53,520.46
2022/1/19,636.24,720.6,5.5524,81.649,865.1,65.809,1209.57,457.3,508.79,430.92,471.08,693.63,243.78,18736,57.726,58.967,4963.42,62.931,103.27,143.62,138.42,212.689,320.54,520.62
2022/1/20,634.85,719.94,5.5486,81.484,863.71,66.036,1200.82,457.88,507.22,430.16,471.05,693.15,241.49,18737,57.874,59.109,4938.84,62.817,103.37,143.61,138.31,211.556,323.27,518.97
2022/1/21,634.92,718.04,5.5722,81.518,863.14,65.993,1208.72,457.7,507.42,428.32,471.2,692.31,239.99,18787,57.855,59.086,4960.24,63.026,103.65,145.32,139.23,210.379,323.6,518.43
2022/1/24,634.11,719.05,5.5745,81.422,859.28,65.99,1221,455.53,504.36,425.9,471.49,694.81,238.12,18828,57.923,59.158,4983.5,62.974,103.52,144.99,140.27,212.153,322.76,519.93
2022/1/25,634.18,718.01,5.5605,81.453,855.04,66.06,1240.57,453.26,501.88,424.73,471.27,693.63,240.66,18869,57.922,59.156,5030.41,63.565,103.67,146.08,141.52,212.352,324.52,520.4
2022/1/26,632.46,714.76,5.5519,81.232,854.24,66.255,1244.56,452.67,501.02,422.95,470.51,688.96,241.15,18922,58.076,59.314,5018.76,64.1,104.11,146.42,141.22,213.163,325.97,521.91
2022/1/27,633.82,712.1,5.5258,81.363,853.05,66.195,1253.93,450.84,500.31,421.62,470.03,685.62,241.84,18935,57.956,59.195,5055.51,64.366,104.48,146.87,141.08,214.281,327.07,522.65
2022/1/28,637.46,710.3,5.5247,81.824,853.28,65.82,1223.67,448.59,500.5,419.58,471.16,684.59,242.54,18892,57.619,58.859,5018.5,64.174,104.77,147.3,140.32,213.547,325.8,521.81
2022/2/7,635.8,724.71,5.4921,81.624,856.26,66.133,1195.02,447.67,496.29,418.23,470.68,684.13,244.19,18897,58.067,59.309,4888.57,62.985,102.67,144.54,138.86,214.46,327.11,520.38
2022/2/8,635.69,726.93,5.523,81.577,860.11,65.817,1186.16,452.74,501.71,421.58,473.07,688.37,243.88,18845,57.788,59.03,4864.7,62.375,102.39,143.59,138.11,213.93,324.04,518.86
2022/2/9,636.53,726.74,5.5065,81.667,862.35,65.728,1178.79,454.85,501.05,423.22,473.32,688.03,241.2,18797,57.698,58.937,4866.63,62.305,102.4,143.61,138.63,213.238,323.62,516.54
2022/2/10,635.99,726.42,5.5015,81.622,860.72,65.777,1175.3,456.52,501.95,424.89,473.9,688.07,239.34,18787,57.751,58.993,4858.11,61.847,102.44,143.34,138.65,212.978,322.21,514.55
2022/2/11,636.81,726.14,5.4869,81.656,862.67,65.711,1178.76,455.83,500.3,424.46,473.28,687.75,238.09,18847,57.673,58.913,4875.64,62.006,102.41,146.37,138.69,211.966,322.93,513.72
2022/2/14,636.64,723.39,5.5132,81.611,863.72,65.82,1217.29,454.83,500.2,423.06,472.82,688.47,238.94,18838,57.684,58.924,4925.55,63.133,102.84,146.19,139.12,212.383,322.35,513.37
2022/2/15,636.05,719.17,5.5052,81.522,860.78,65.852,1203.45,453.54,499.82,420.84,472.25,688.03,237.62,18814,57.743,58.986,4965.78,63.321,103.49,147.55,139.78,213.69,321.04,510.06
2022/2/16,634.63,720.74,5.4885,81.338,859.35,65.962,1189.49,453.73,498.98,421.36,471.85,685.79,237.98,18875,57.873,59.127,4907.38,62.407,103.27,146.37,140.36,214.37,321.4,509.95
2022/2/17,633.21,720.73,5.4855,81.176,860.45,66.063,1186.67,456.28,499.23,423.49,471.63,687.08,236.86,18904,58.01,59.267,4924.58,62.502,103.24,146.41,140.19,214.753,320.38,509.56
2022/2/18,633.43,719.89,5.5146,81.212,862.52,66.078,1202.59,455.21,498.62,423.86,471.66,688.8,236.88,18911,57.987,59.239,4951.42,62.819,103.33,147.38,140.79,213.726,320.54,507.04
2022/2/21,634.01,717.45,5.5191,81.275,861.54,66.035,1230.55,454.68,496.96,424.01,470.89,688.27,238.81,18896,57.932,59.187,4977.23,63.099,103.67,148.21,141.74,214.959,320.16,507.38
2022/2/22,634.87,717.63,5.5425,81.372,862.71,65.853,1263.55,456.05,497.52,424.88,471.29,693.24,238.81,18822,57.845,59.093,4973.22,63.311,103.65,148.84,142.06,215.601,320.27,508.04
2022/2/23,633.13,717.44,5.5014,81.144,860.46,66.105,1244.88,457.6,496.02,426.63,470.76,687.12,238.02,18831,58.002,59.254,4957.58,63.382,103.69,147.33,140.44,217.765,320.59,511.94
2022/2/24,632.8,715.14,5.5079,81.079,856.99,66.144,1283.55,457.16,496.96,428.31,470.01,689.73,239.05,18889,58.039,59.287,5046.66,64.149,104.02,148.4,140.58,218.486,319.98,509.91
2022/2/25,633.46,709.31,5.4835,81.128,847.42,66.36,1342.68,453.94,494.48,424.01,467.51,684.75,242.43,19010,57.97,59.217,5191.32,65.269,104.9,149.76,141.35,221.914,324.64,513.81
2022/2/28,632.22,706.59,5.4663,80.932,844.32,66.442,1328.17,453.97,495.54,422.84,465.03,682.01,243.24,19016,58.101,59.346,5181.71,66.514,105.35,151.42,141.79,222.472,325.35,516.73
2022/3/1,630.14,705.92,5.4697,80.647,844.66,66.672,1656.95,457.01,496.69,425.82,464.52,686.21,244.17,19069,58.365,59.618,5247.72,66.52,105.37,150.3,139.85,219.858,325.38,518.73
2022/3/2,633.51,704.91,5.5194,81.054,844.28,66.216,1722.44,460.02,497.39,428.57,466.41,689.52,243.1,19035,57.972,59.218,5337.26,67.26,105.45,152.16,140.16,219.456,325.8,515.92
2022/3/3,630.16,699.73,5.4514,80.638,843.46,66.564,1636.45,459.12,498.23,426.87,465.19,684.01,243.39,19079,58.344,59.601,5412.32,67.846,106.32,153.85,140.62,222.525,328.01,515.76
2022/3/4,632.88,698.84,5.4732,80.964,843.85,66.198,1726.43,463.43,498.69,429.88,465.81,689.02,240.46,19115,58.094,59.342,5437.31,68.807,106.42,154.13,140.96,223.158,326.52,515.88
2022/3/7,634.78,690.2,5.5238,81.22,838.39,65.805,1921.85,469.09,498.22,436.86,465.9,689.53,242.14,19229,57.845,59.088,5592.51,71.407,107.73,156.1,141.64,224.356,330.27,515.72
2022/3/8,631.85,686.34,5.4811,80.811,828.54,66.146,2039.95,462.7,493.32,431.87,463.97,682.77,242.77,19472,58.114,59.37,5735.64,72.538,108.45,157.95,143.21,227.576,337.23,522.2
2022/3/9,631.78,688.06,5.4587,80.8,826.95,66.21,2057.18,459.25,490.04,429.72,462.67,679.23,241.98,19525,58.147,59.392,5655.56,70.839,108.18,157.39,142.26,229.594,338.24,525.57
2022/3/10,631.05,697.73,5.4397,80.702,830.77,66.376,2155.31,461.06,492.03,430.79,464.31,680.38,238.08,19430,58.245,59.493,5414.27,68.381,106.64,153.55,141.42,232.458,331.86,523.28
2022/3/11,633.06,696.11,5.4502,80.916,828.77,66.187,2132.39,465.83,495.91,434.87,465.74,680.84,237.85,19426,58.021,59.261,5470.7,68.669,106.85,152.94,141.25,234.837,330.47,523.7
2022/3/14,635.06,692.5,5.3903,81.112,826.36,66.222,2083.1,461.93,497.51,431.14,464.75,677.41,237.49,19463,57.99,59.232,5514.38,69.111,107.45,153.46,142.04,233.225,330.03,525.62
2022/3/15,637.6,696.04,5.383,81.45,828.04,66.046,1886.04,458.11,496.47,429.45,465.89,678.2,237.68,19493,57.699,58.936,5365.5,68.001,106.86,151.16,142.07,232.696,328.26,524.98
2022/3/16,638,699.21,5.3919,81.536,831.93,65.879,1726.65,458.78,499.45,431.31,467.38,677.93,236.59,19469,57.571,58.81,5304.59,67.277,106.37,150.69,141.15,230.921,326.35,525.35
2022/3/17,634.06,698.29,5.3267,81.116,832.4,66.199,1535.28,461.66,499.37,432.5,466.49,672.79,235.51,19334,57.985,59.23,5299.53,66.779,106.58,148.74,140.53,230.373,325.94,526.4
2022/3/18,634.25,703.37,5.3463,81.134,834.05,66.171,1621.6,467.78,502,436.86,468.54,676.84,235.32,19092,57.946,59.187,5284.75,66.519,105.78,148.48,138.59,232.284,323.68,523.95
2022/3/21,636.77,703.04,5.336,81.381,838.12,65.913,1630.02,471.65,505.14,439.22,469.47,682.5,234.91,19024,57.695,58.93,5335.16,67,105.84,147.98,137.45,232.778,320.18,523.54
2022/3/22,636.64,701.11,5.3214,81.341,838.07,66.049,1667.71,470.75,505.56,437.81,468.67,681.65,234.71,19152,57.69,58.923,5323.25,66.944,106.11,149.13,137.35,232.854,320.06,527.61
2022/3/23,635.58,700.72,5.2423,81.201,842.97,66.326,1654.64,474.28,505.25,442.43,468.37,680.82,233.16,19102,57.804,59.036,5284.84,66.735,106.15,148.63,137.82,233.308,319.23,526.82
2022/3/24,636.4,700.38,5.2534,81.35,840.35,66.368,1518.69,476.97,506.52,443.64,469.02,683.72,231.85,19123,57.712,58.943,5335.53,67.42,106.17,148.4,136.41,233.092,317.76,527.95
2022/3/25,637.39,701.55,5.2104,81.472,841.03,66.29,1603.34,478.76,508.85,443.67,469.45,685.9,227.79,19138,57.621,58.848,5346.72,67.99,106.05,147.53,135.92,232.59,315.1,526.13
2022/3/28,637.32,699.93,5.2138,81.407,839.42,66.052,1570.02,479.12,510.59,443.42,469.11,684.46,228.39,19187,57.617,58.844,5321.25,66.953,106.27,147.76,135.32,232.748,314.3,527.4
2022/3/29,636.4,699.71,5.1441,81.289,833.85,66.253,1492.23,477.02,508.35,439.22,467.83,681.56,230.44,19196,57.71,58.942,5359.2,67.106,106.32,148.98,136.73,232.917,315.65,530.51
2022/3/30,635.66,704.8,5.166,81.218,832.23,66.319,1393.43,477.4,508.16,441.01,468.67,682.64,228.76,19052,57.827,59.081,5214.24,66.101,105.53,146.73,136.45,229.813,314.4,527.13
2022/3/31,634.82,708.47,5.1965,81.101,833.78,66.212,1314.8,476.46,508.49,442.6,469.32,687.41,228.23,19063,57.859,59.099,5182.57,65.511,104.98,145.76,135.05,230.984,313.16,524.63
2022/4/1,635.09,702.89,5.2115,81.084,834.64,66.203,1283.66,475.7,507.84,440.07,468.52,687.51,230.09,19137,57.834,59.073,5227.45,66.011,105.82,147.8,138.39,230.98,312.98,524.12
2022/4/6,637.99,695.64,5.159,81.418,834.25,66.038,1316.74,484.1,511,443.49,469.36,686.32,230.16,19102,57.547,58.776,5403.9,66.694,106.88,147.77,137.37,230.687,313.08,525.88
